Gene_acc,Gene_id,bsf_median,pcf_median,rank_bsf_median,rank_pcf_median,Desc,Protein IDs
152,Tb927.5.295b,6.760494082145586,6.914699594137746,5420.0,5932.0,retrotransposon hotspot (RHS) protein 1,Tb927.5.295b:mRNA-p1;Tb11.v5.0214.1-p1
153,Tb927.5.309b,6.693331888812612,4.672951825073299,5326.0,296.0,"invariant surface glycoprotein, putative",Tb927.5.309b:mRNA-p1;Tb11.v5.0216.1-p1
154,Tb927.5.500,6.32009748826263,5.843206852819427,4593.0,3875.0,"hypothetical protein, conserved",Tb927.5.500:mRNA-p1;Tb11.v5.0218.1-p1
155,Tb927.5.480,5.200584475193336,5.965357626972775,1756.0,4254.0,"hypothetical protein, conserved",Tb927.5.480:mRNA-p1;Tb11.v5.0220.1-p1
156,Tb927.5.450,5.127927543900978,5.272458977067929,1577.0,1895.0,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",Tb927.5.450:mRNA-p1;Tb11.v5.0222.1-p1
157,Tb927.5.440,4.639736354900083,7.526138690267783,531.0,6358.0,"trans-sialidase, putative",Tb927.5.440:mRNA-p1;Tb11.v5.0223.1-p1
158,Tb927.5.430,4.176124225843571,4.4065370594211,62.0,74.0,"invariant surface glycoprotein, putative",Tb927.5.430:mRNA-p1;Tb11.v5.0224.1-p1
159,Tb927.5.410,5.698153567816133,5.437808771923821,3075.0,2504.0,"invariant surface glycoprotein, putative",Tb927.5.410:mRNA-p1;Tb11.v5.0226.1-p1
160,Tb11.v5.0228,6.6475313515002314,5.79078869924337,5244.0,3694.0,"75 kDa invariant surface glycoprotein, putative",Tb11.v5.0228.1-p1;Tb927.5.390:mRNA-p1
161,Tb11.v5.0230,6.039245736366651,5.489544222453983,3945.0,2670.0,"75 kDa invariant surface glycoprotein, putative",Tb11.v5.0230.1-p1;Tb927.5.370:mRNA-p1
162,Tb927.5.360,7.1715880725905965,5.357411784068021,5959.0,2214.0,75 kDa invariant surface glycoprotein,Tb927.5.360:mRNA-p1;Tb11.v5.0231.1-p1
163,Tb927.10.5240,5.185984991703062,5.042101718726678,1719.0,1088.0,"cAMP binding protein, putative",Tb927.10.5240:mRNA-p1;Tb11.v5.0233.1-p1
164,Tb927.10.5220,5.250928348355704,6.030493128715733,1900.0,4438.0,"hypothetical protein, conserved",Tb927.10.5220:mRNA-p1;Tb11.v5.0235.1-p1
165,Tb927.10.5210,4.999982084907809,5.010237441788831,1266.0,990.0,TFIIH basal transcription factor subunit,Tb927.10.5210:mRNA-p1;Tb11.v5.0236.1-p1
166,Tb927.10.5200,5.6030106085856435,5.576940390084711,2789.0,2976.0,"hypothetical protein, conserved",Tb927.10.5200:mRNA-p1;Tb11.v5.0237.1-p1
167,Tb927.10.5190,4.792650810895711,4.892999814023645,828.0,672.0,"Kinesin associated protein, putative",Tb927.10.5190:mRNA-p1;Tb11.v5.0238.1-p1
168,Tb927.10.5340,8.488267429240322,8.346199650539079,6596.0,6605.0,"40S ribosomal protein S18, putative",Tb927.10.5340:mRNA-p1;Tb927.10.5330:mRNA-p1;Tb11.v5.1060.1-p1;Tb11.v5.0243.1-p1
169,Tb927.10.5320,4.395048595819438,5.176609094475169,196.0,1562.0,RNA editing endoribonuclease,Tb927.10.5320:mRNA-p1;Tb11.v5.0244.1-p1
170,Tb927.10.5310,5.903031205574102,5.9738722505737405,3600.0,4284.0,"SNF1-related protein kinases, putative",Tb927.10.5310:mRNA-p1;Tb11.v5.0245.1-p1
171,Tb927.10.5300,7.278917822119523,7.078182824371795,6070.0,6071.0,"eukaryotic translation initiation factor 6 (eIF-6), putative",Tb927.10.5300:mRNA-p1;Tb11.v5.0246.1-p1
172,Tb927.10.5280,5.377947699817239,5.1794815526370925,2224.0,1570.0,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",Tb927.10.5280:mRNA-p1;Tb11.v5.0248.1-p1
173,Tb927.10.5270,5.840997076418155,4.978858802581086,3418.0,889.0,mitogen-activated protein kinase kinase 5,Tb927.10.5270:mRNA-p1;Tb11.v5.0249.1-p1
174,Tb927.11.7310,6.091382282088608,6.367427035491975,4071.0,5169.0,"RNA binding protein, putative",Tb927.11.7310:mRNA-p1;Tb11.v5.0252.1-p1
175,Tb927.11.7300,5.501359756666828,5.413944127483161,2499.0,2439.0,"major facilitator superfamily, putative",Tb927.11.7300:mRNA-p1;Tb11.v5.0253.1-p1
176,Tb927.11.7290,6.244194843304644,5.5877192263780495,4409.0,2997.0,"pantothenate kinase subunit, putative",Tb927.11.7290:mRNA-p1;Tb11.v5.0254.1-p1
177,Tb927.11.7280,6.328547708876347,5.063929081574482,4607.0,1175.0,"DNA-direcetd RNA polymerase II, subunit 9, putative",Tb927.11.7280:mRNA-p1;Tb11.v5.0255.1-p1
178,Tb927.11.7270,7.249970353344692,6.450307643893898,6042.0,5327.0,"proteasome beta 3 subunit, putative",Tb927.11.7270:mRNA-p1;Tb11.v5.0256.1-p1
179,Tb927.11.7250,5.172245136191968,5.914836183129951,1698.0,4132.0,"hypothetical protein, conserved",Tb927.11.7250:mRNA-p1;Tb11.v5.0257.1-p1
180,Tb927.11.7240,6.586609078943459,5.873143579963445,5147.0,4003.0,nexin-dynein regulatory complex 2,Tb927.11.7240:mRNA-p1;Tb11.v5.0258.1-p1
181,Tb927.7.4480,8.000129777719025,7.921933057130668,6461.0,6514.0,"adenosine 5-monophosphoramidase, putative",Tb927.7.4480:mRNA-p1;Tb11.v5.0261.1-p1
182,Tb927.7.4490,5.44995704863438,4.8175495672729625,2389.0,530.0,"hypothetical protein, conserved",Tb927.7.4490:mRNA-p1;Tb11.v5.0262.1-p1
183,Tb927.7.4500,7.659339667912178,6.553981966831921,6328.0,5487.0,"PX domain containing protein, putative",Tb927.7.4500:mRNA-p1;Tb11.v5.0263.1-p1
184,Tb927.7.4510,6.006143678753568,5.767124306440771,3855.0,3615.0,"Domain of unknown function (DUF4201), putative",Tb927.7.4510:mRNA-p1;Tb11.v5.0264.1-p1
185,Tb927.7.4520,8.325012974502169,7.440430575594354,6568.0,6299.0,"Thioredoxin-like, putative",Tb927.7.4520:mRNA-p1;Tb11.v5.0265.1-p1
186,Tb11.v5.0267,5.350628547272572,5.5622752859665425,2158.0,2928.0,"hypothetical protein, conserved",Tb11.v5.0267.1-p1;Tb927.7.4540:mRNA-p1
187,Tb927.7.4550,6.669264224123959,7.145373363095661,5286.0,6125.0,Mitochondrial ribosomal protein L7/L12,Tb927.7.4550:mRNA-p1;Tb11.v5.0268.1-p1
188,Tb927.7.4560,5.446179686135861,4.9081664906761615,2382.0,703.0,Histone acetyltransferase 1,Tb927.7.4560:mRNA-p1;Tb11.v5.0269.1-p1
189,Tb927.7.4570,7.825008580928295,7.565209144588113,6394.0,6384.0,inosine-guanine nucleoside hydrolase,Tb927.7.4570:mRNA-p1;Tb11.v5.0270.1-p1
190,Tb927.10.6350,6.543366046485901,6.076774859182054,5070.0,4549.0,trypanin,Tb927.10.6350:mRNA-p1;Tb11.v5.0271.1-p1
191,Tb927.10.6340,5.444808904827851,5.247782033364977,2379.0,1801.0,"hypothetical protein, conserved",Tb927.10.6340:mRNA-p1;Tb11.v5.0272.1-p1
192,Tb927.10.6330,5.7276505565565365,4.406550097695143,3142.0,75.0,kinetoplastid kinetochore protein 1,Tb927.10.6330:mRNA-p1;Tb11.v5.0273.1-p1
193,Tb927.10.6320,5.822045092183047,5.502725167183843,3362.0,2707.0,"CBF/Mak21 family, putative",Tb927.10.6320:mRNA-p1;Tb11.v5.0274.1-p1
194,Tb927.10.6310,6.808614192961949,6.391178317517175,5482.0,5220.0,"major vault protein, putative",Tb927.10.6310:mRNA-p1;Tb11.v5.0275.1-p1
195,Tb927.10.6300,4.876472375499933,6.165730458859732,989.0,4763.0,Mitochondrial ribosomal protein S5,Tb927.10.6300:mRNA-p1;Tb11.v5.0276.1-p1
196,Tb927.10.6290,6.058067161232016,5.67511184564166,3999.0,3299.0,"ATP-dependent DEAD/H RNA helicase, putative",Tb927.10.6290:mRNA-p1;Tb11.v5.0277.1-p1
197,Tb927.10.6280,5.238774779441484,5.438208893404936,1870.0,2508.0,"N-terminal glutamine amidase, putative",Tb927.10.6280:mRNA-p1;Tb11.v5.0278.1-p1
198,Tb927.5.340,4.761748199778538,5.48239845297071,759.0,2647.0,"expression site-associated gene 5 (ESAG5) protein, putative",Tb927.5.340:mRNA-p1;Tb11.v5.0282.1-p1
199,Tb927.11.12770,5.069388286263827,4.429590085848423,1408.0,85.0,"ubiquitin ligase, putative",Tb927.11.12770:mRNA-p1;Tb11.v5.0289.1-p1
200,Tb927.11.12760,5.222582577622669,5.698700845836488,1809.0,3372.0,"hypothetical protein, conserved",Tb927.11.12760:mRNA-p1;Tb11.v5.0290.1-p1
201,Tb927.11.12750,6.424011497887654,5.619077171007822,4835.0,3096.0,cleavage and polyadenylation specificity factor 30 kDa subunit,Tb927.11.12750:mRNA-p1;Tb11.v5.0291.1-p1
202,Tb927.10.15930,5.65097471387295,4.9428547918046455,2941.0,792.0,"pdz domain containing protein, putative",Tb927.10.15930:mRNA-p1;Tb11.v5.0303.1-p1
203,Tb927.10.15950,5.439290059889952,5.907954792222621,2367.0,4109.0,TATA-box-binding protein,Tb927.10.15950:mRNA-p1;Tb11.v5.0305.1-p1
204,Tb927.10.8450,5.1460513230357074,5.6073014132867005,1631.0,3055.0,glucose transporter 1E,Tb927.10.8450:mRNA-p1;Tb11.v5.0310.1-p1
205,Tb927.1.1470,4.646236324144243,6.161281092608036,542.0,4755.0,"conserved protein, unknown function",Tb927.1.1470:mRNA-p1;Tb11.v5.0315.1-p1
206,Tb11.v5.0325,6.404751263974073,5.90828759840543,4779.0,4110.0,"retrotransposon hot spot (RHS) protein, putative",Tb11.v5.0325.1-p1
207,Tb11.v5.0326,6.038650201023441,5.374099074163356,3944.0,2281.0,"retrotransposon hot spot (RHS) protein, putative",Tb11.v5.0326.1-p1
208,Tb927.10.8440,7.644603292903373,5.758122842226381,6323.0,3584.0,glucose transporter 1B,Tb927.10.8440:mRNA-p1;Tb11.v5.0330.1-p1;Tb927.10.8480:mRNA-p1;Tb927.10.8470:mRNA-p1;Tb927.10.8460:mRNA-p1;Tb11.v5.0309.1-p1;Tb11.v5.0308.1-p1;Tb11.v5.0307.1-p1
209,Tb927.10.8530,7.272102784005164,7.20454403156477,6062.0,6164.0,glucose transporter 2A,Tb927.10.8530:mRNA-p1;Tb927.10.8520:mRNA-p1;Tb927.10.8510:mRNA-p1;Tb927.10.8500:mRNA-p1;Tb927.10.8490:mRNA-p1;Tb11.v5.0332.1-p1;Tb11.v5.0331.1-p1;Tb11.v5.0333.1-p1
210,Tb927.10.5090,4.9594416825022885,5.148206147487363,1157.0,1465.0,Enriched in surface-labeled proteome protein 18,Tb927.10.5090:mRNA-p1;Tb11.v5.0338.1-p1
211,Tb927.10.5070,5.549740862283126,5.317447181914638,2620.0,2062.0,"ribonuclease H, putative",Tb927.10.5070:mRNA-p1;Tb11.v5.0340.1-p1
212,Tb927.10.5060,5.46518627566744,5.910078153020046,2425.0,4122.0,"Protein of unknown function (DUF3592), putative",Tb927.10.5060:mRNA-p1;Tb11.v5.0341.1-p1
213,Tb927.10.5040,6.889587622708972,6.386433051574842,5616.0,5213.0,"chaperone protein DnaJ, putative",Tb927.10.5040:mRNA-p1;Tb11.v5.0342.1-p1
214,Tb927.1.1240,6.461123246169032,6.829571057586996,4914.0,5842.0,"cytidine triphosphate synthase, putative",Tb927.1.1240:mRNA-p1;Tb11.v5.0356.1-p1
215,Tb927.1.1270,4.4504102849796645,6.1997804486469645,242.0,4851.0,"homocysteine S-methyltransferase, putative",Tb927.1.1270:mRNA-p1;Tb11.v5.0357.1-p1
216,Tb11.v5.0364,5.88527604389194,5.4783164794017685,3549.0,2635.0,"hypothetical protein, conserved",Tb11.v5.0364.1-p1
217,Tb11.v5.0365,7.05422877843855,6.888972807300181,5816.0,5913.0,"hypothetical protein, conserved",Tb11.v5.0365.1-p1
218,Tb11.v5.0366,5.8970205855378754,5.7127117559279075,3578.0,3439.0,"hypothetical protein, conserved",Tb11.v5.0366.1-p1
219,Tb927.1.1310,4.843989328289787,5.3335618189679534,915.0,2127.0,"transmembrane protein, conserved",Tb927.1.1310:mRNA-p1;Tb11.v5.0372.1-p1
220,Tb927.1.1300,5.222582577622669,5.698700845836488,1809.0,3372.0,"hypothetical transmembrane protein, conserved",Tb927.1.1300:mRNA-p1;Tb11.v5.0373.1-p1
221,Tb927.1.1130,5.172817699401292,5.346660506458169,1699.0,2166.0,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative",Tb927.1.1130:mRNA-p1;Tb11.v5.0384.1-p1
222,Tb927.11.1180,6.694923257008076,5.519443858833387,5328.0,2785.0,"cdc2-related kinase 6, putative",Tb927.11.1180:mRNA-p1;Tb11.v5.0387.1-p1
223,Tb927.11.1190,4.610694500244347,5.055451569166638,479.0,1143.0,"Ring finger domain/PHD-finger, putative",Tb927.11.1190:mRNA-p1;Tb11.v5.0388.1-p1
224,Tb927.1.1370,5.95890220956944,5.76444511798037,3736.0,3609.0,"rRNA biogenesis protein, putative",Tb927.1.1370:mRNA-p1;Tb11.v5.0391.1-p1
225,Tb11.v5.0394,5.060458585175866,4.687673753396759,1381.0,316.0,"hypothetical protein, conserved",Tb11.v5.0394.1-p1
226,Tb927.10.16170,5.426338663342928,5.960726591971632,2334.0,4237.0,"potassium voltage-gated channel, putative",Tb927.10.16170:mRNA-p1;Tb11.v5.0396.1-p1
227,Tb927.10.16150,6.158891899204448,6.3792940307758546,4208.0,5198.0,"ATP-dependent zinc metallopeptidase, putative",Tb927.10.16150:mRNA-p1;Tb11.v5.0397.1-p1
228,Tb11.v5.0402,5.310561866491518,5.309008840754355,2048.0,2034.0,"BarP protein, putative",Tb11.v5.0402.1-p1;Tb927.9.15580:mRNA-p1
229,Tb11.v5.0405,4.964625511141686,4.853237076921769,1173.0,593.0,"50S ribosome-binding GTPase, putative",Tb11.v5.0405.1-p1;Tb927.11.16990:mRNA-p1
230,Tb11.v5.0406,5.824445152960898,5.399603068250141,3371.0,2385.0,"glycerol uptake protein, putative",Tb11.v5.0406.1-p1;Tb927.10.15910:mRNA-p1;Tb11.v5.0301.1-p1
231,Tb927.10.540,7.915947440996303,7.782339820471474,6435.0,6469.0,"ATP-dependent RNA helicase SUB2, putative",Tb927.10.540:mRNA-p1;Tb11.v5.0414.1-p1
232,Tb927.10.14490,7.639786246263948,7.549454612907415,6320.0,6373.0,"hypothetical protein, conserved",Tb927.10.14490:mRNA-p1;Tb11.v5.0420.1-p1
233,Tb927.5.350,4.8896795464531495,5.036377178347219,1015.0,1071.0,"75 kDa invariant surface glycoprotein, putative",Tb927.5.350:mRNA-p1;Tb11.v5.0421.1-p1;Tb927.5.400:mRNA-p1;Tb11.v5.0227.1-p1
234,Tb11.v5.0422,6.108660606179905,6.038708466610301,4112.0,4462.0,"SET domain containing protein, putative",Tb11.v5.0422.1-p1;Tb927.10.4600:mRNA-p1
235,Tb927.1.1640,5.649778939892385,5.377875164000954,2937.0,2299.0,"hypothetical protein, conserved",Tb927.1.1640:mRNA-p1;Tb11.v5.0426.1-p1
236,Tb927.10.15850,6.634544909729935,6.452252357830471,5223.0,5332.0,Peroxisome biogenesis factor 12,Tb927.10.15850:mRNA-p1;Tb11.v5.0427.1-p1
237,Tb927.10.15390,5.808457713689158,5.864969541174547,3330.0,3972.0,Flagellum attachment zone protein 7,Tb927.10.15390:mRNA-p1;Tb11.v5.0434.1-p1
238,Tb927.11.3650,7.905452597303635,7.309641606490996,6429.0,6249.0,"adenylosuccinate synthetase, putative",Tb927.11.3650:mRNA-p1;Tb11.v5.0435.1-p1
239,Tb927.1.1030,5.501948818865964,5.367022138333065,2501.0,2253.0,Nucleolar protein 49,Tb927.1.1030:mRNA-p1;Tb11.v5.0436.1-p1
240,Tb927.10.10310,5.163300833043798,4.8140381145353475,1676.0,521.0,"hypothetical protein, conserved",Tb927.10.10310:mRNA-p1;Tb11.v5.0446.1-p1
241,Tb927.1.1560,7.061822872135464,6.633253477240161,5830.0,5594.0,"vesicular-fusion protein nsf, putative",Tb927.1.1560:mRNA-p1;Tb11.v5.0464.1-p1
242,Tb927.10.15650,4.752156244154942,5.792030594127943,737.0,3698.0,"Mitochondrial SSU ribosomal protein, putative",Tb927.10.15650:mRNA-p1;Tb11.v5.0465.1-p1
243,Tb11.v5.0468,6.4192723042719475,6.527301834182816,4824.0,5445.0,"alpha tubulin, putative",Tb11.v5.0468.1-p1
244,Tb927.1.2390,9.498346692581263,9.050241112529235,6642.0,6641.0,beta tubulin,Tb927.1.2390:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2330:mRNA-p1;Tb11.v5.0469.1-p1;Tb927.1.2410:pseudogenic_transcript-p1
245,Tb927.3.3290,5.79715742478346,5.858792179728718,3304.0,3941.0,"protein kinase, putative",Tb927.3.3290:mRNA-p1;Tb11.v5.0474.1-p1
246,Tb11.v5.0477,4.783191998781343,5.28969886029772,807.0,1956.0,"TPR repeat, putative",Tb11.v5.0477.1-p1
247,Tb11.v5.0480,6.847332884874093,6.055507603436723,5546.0,4492.0,"DNA-directed RNA polymerase, alpha subunit, putative",Tb11.v5.0480.1-p1;Tb927.10.15370:mRNA-p1
248,Tb927.10.15380,5.659282453245123,5.82418711185376,2965.0,3811.0,"U3 snoRNA-associated protein UTP11, putative",Tb927.10.15380:mRNA-p1;Tb11.v5.0481.1-p1
249,Tb11.v5.0482,5.371476218809705,5.427555037675888,2210.0,2480.0,"hypothetical protein, conserved",Tb11.v5.0482.1-p1;Tb927.11.2720:mRNA-p1
250,Tb11.v5.0487,6.227205699053884,4.99087605514279,4375.0,930.0,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",Tb11.v5.0487.1-p1;Tb927.10.1200:mRNA-p1
251,Tb11.v5.0489,6.17786949653599,5.682969320432508,4262.0,3323.0,"retrotransposon hot spot (RHS) protein, putative",Tb11.v5.0489.1-p1
252,Tb11.v5.0493,5.131830472875808,5.416745418114017,1583.0,2453.0,"kinesin K39, putative",Tb11.v5.0493.1-p1;Tb927.7.3830:mRNA-p1
253,Tb927.10.660,5.889725793630635,6.808825182561076,3562.0,5814.0,"2-oxoisovalerate dehydrogenase alpha subunit, putative",Tb927.10.660:mRNA-p1;Tb11.v5.0500.1-p1
254,Tb927.10.3940,8.332247845970537,8.068414044076928,6571.0,6555.0,"40S ribosomal protein S3A, putative",Tb927.10.3940:mRNA-p1;Tb11.v5.0501.1-p1
255,Tb927.10.3920,6.586240930591392,6.019219654951981,5146.0,4409.0,"hypothetical protein, conserved",Tb927.10.3920:mRNA-p1;Tb11.v5.0502.1-p1
256,Tb11.v5.0507,5.724094104367148,5.183286137169614,3132.0,1583.0,"hypothetical protein, conserved",Tb11.v5.0507.1-p1;Tb927.10.15470:mRNA-p1
257,Tb927.10.2180,5.4849875338952065,5.595860802580464,2464.0,3020.0,"Rtr1/RPAP2 family, putative",Tb927.10.2180:mRNA-p1;Tb11.v5.0512.1-p1
258,Tb927.10.6880,7.968090490863935,7.238784727690584,6451.0,6198.0,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic",Tb927.10.6880:mRNA-p1;Tb11.v5.0516.1-p1
259,Tb11.v5.0517,5.147174859013554,4.682915606304029,1634.0,312.0,"hypothetical protein, conserved",Tb11.v5.0517.1-p1;Tb927.11.4050:mRNA-p1
260,Tb927.1.780,5.980242863212797,5.545797316591509,3789.0,2874.0,leucine-rich repeat-containing protein,Tb927.1.780:mRNA-p1;Tb11.v5.0523.1-p1
261,Tb927.10.16110,6.967619328728424,6.3377480853895785,5720.0,5122.0,component of motile flagella 1,Tb927.10.16110:mRNA-p1;Tb11.v5.0527.1-p1
262,Tb927.10.5620,9.378724514131862,8.5689969886473,6640.0,6628.0,"fructose-bisphosphate aldolase, glycosomal",Tb927.10.5620:mRNA-p1;Tb11.v5.0531.1-p1
263,Tb11.v5.0537,7.732549442048232,7.805588961576846,6347.0,6486.0,"polyubiquitin, putative",Tb11.v5.0537.1-p1
264,Tb927.8.5010,8.654075981861352,8.328082897925382,6613.0,6602.0,Paraflagellar rod protein 2-5,Tb927.8.5010:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4970:mRNA-p1;Tb11.v5.0538.1-p1
265,Tb927.10.6830,4.91641402934897,4.910686034940386,1060.0,711.0,bardet-biedl syndrome 4 protein,Tb927.10.6830:mRNA-p1;Tb11.v5.0539.1-p1
266,Tb11.v5.0540,7.43515543670105,5.170686868258786,6207.0,1540.0,"amino acid transporter 8, putative",Tb11.v5.0540.1-p1;Tb927.4.4860:mRNA-p1;Tb927.4.4820:mRNA-p1
267,Tb927.10.10960,8.809347308438268,8.492079105510653,6625.0,6621.0,"heat shock protein, putative",Tb927.10.10960:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10890:mRNA-p1;Tb11.v5.0543.1-p1;Tb927.10.10910:mRNA-p1;Tb927.10.10980:mRNA-p1;Tb927.10.10970:mRNA-p1;Tb927.10.10930:mRNA-p1
268,Tb927.11.15470,4.612197189487192,4.869493897229211,480.0,625.0,methionyl-tRNA formyltransferase,Tb927.11.15470:mRNA-p1;Tb11.v5.0544.1-p1
269,Tb11.v5.0546,4.2617554808302005,4.458228822105201,100.0,98.0,"receptor-type adenylate cyclase GRESAG 4, putative",Tb11.v5.0546.1-p1;Tb927.6.190:mRNA-p1
270,Tb11.v5.0553,5.465669310010809,4.965688683960751,2426.0,854.0,"ubiquitin hydrolase, putative",Tb11.v5.0553.1-p1
271,Tb927.10.13270,5.653961160642205,5.667690740408479,2951.0,3272.0,"Periodic tryptophan protein 2 homolog, putative",Tb927.10.13270:mRNA-p1;Tb11.v5.0563.1-p1
272,Tb11.v5.0564,6.451754531489408,5.926797237877025,4894.0,4165.0,"protein kinase, putative",Tb11.v5.0564.1-p1;Tb927.10.350:mRNA-p1
273,Tb927.8.4740,5.110079222704946,5.479519287515501,1521.0,2638.0,"amino acid transporter, putative",Tb927.8.4740:mRNA-p1;Tb927.8.4720:mRNA-p1;Tb927.8.4700:mRNA-p1;Tb11.v5.0569.1-p1;Tb927.8.4730:mRNA-p1;Tb927.8.4710:mRNA-p1
274,Tb11.v5.0570,5.025075524666304,5.3975667464333155,1314.0,2379.0,"Zinc finger, C3HC4 type (RING finger), putative",Tb11.v5.0570.1-p1
275,Tb927.5.2540,5.433277723673103,5.249125516051085,2349.0,1803.0,"Organic solute transport protein 1, putative",Tb927.5.2540:mRNA-p1;Tb11.v5.0574.1-p1
276,Tb927.10.6720,5.762821931738875,6.130085642098134,3219.0,4683.0,"Plasma-membrane choline transporter, putative",Tb927.10.6720:mRNA-p1;Tb11.v5.0578.1-p1
277,Tb927.10.7100,4.869322517496445,6.473309932051883,968.0,5370.0,delta-4 fatty acid desaturase,Tb927.10.7100:mRNA-p1;Tb11.v5.0580.1-p1
278,Tb11.v5.0581,4.944939194481309,5.211242527828672,1121.0,1679.0,"Sec8 exocyst complex component specific domain/Invariant surface glycoprotein, putative",Tb11.v5.0581.1-p1
279,Tb927.11.4610,7.740791472806426,6.8119173810124725,6351.0,5820.0,protein kinase A regulatory subunit,Tb927.11.4610:mRNA-p1;Tb11.v5.0587.1-p1
280,Tb927.7.5620,4.911173531872125,5.5089093389092385,1049.0,2739.0,"SET domain containing protein, putative",Tb927.7.5620:mRNA-p1;Tb11.v5.0590.1-p1
281,Tb11.v5.0594,5.185054689794339,5.881178605879507,1718.0,4029.0,"retrotransposon hot spot (RHS) protein, putative",Tb11.v5.0594.1-p1
282,Tb11.v5.0597,5.444663925916939,5.442331336187364,2378.0,2524.0,"hypothetical protein, conserved",Tb11.v5.0597.1-p1;Tb927.10.4800:mRNA-p1
283,Tb11.v5.0601,4.997869562994125,5.06165701961676,1263.0,1166.0,"major surface protease gp63, putative",Tb11.v5.0601.1-p1
284,Tb927.7.2570,7.14828820549375,6.925664162871371,5934.0,5940.0,"guide RNA associated protein, GAP2",Tb927.7.2570:mRNA-p1;Tb11.v5.0611.1-p1
285,Tb927.7.7070,6.929729178946263,6.246093503511029,5667.0,4945.0,"MYND finger, putative",Tb927.7.7070:mRNA-p1;Tb11.v5.0612.1-p1
286,Tb11.v5.0616,6.7750258382155275,6.685208794765398,5436.0,5668.0,"paraflagellar rod protein, putative",Tb11.v5.0616.1-p1
287,Tb11.v5.0620,4.9763831535363,5.301693896322113,1202.0,2002.0,"COG4 transport protein, putative",Tb11.v5.0620.1-p1
288,Tb11.v5.0624,6.69563625870521,6.666599563181403,5330.0,5643.0,"retrotransposon hot spot protein (PHS), putative",Tb11.v5.0624.1-p1
289,Tb927.10.14800,6.66977589901236,6.120751869682958,5288.0,4658.0,"mitogen-activated protein kinase 9, putative",Tb927.10.14800:mRNA-p1;Tb11.v5.0626.1-p1
290,Tb927.10.960,5.896455421074993,5.4984695683798614,3577.0,2697.0,U4/U6-specific protein PRP4,Tb927.10.960:mRNA-p1;Tb11.v5.0631.1-p1
291,Tb11.v5.0632,5.672158690856122,5.108646716990523,2995.0,1338.0,"Sel1 repeat, putative",Tb11.v5.0632.1-p1;Tb927.8.660:mRNA-p1
292,Tb927.10.14890,8.271479722735164,5.472097767829641,6548.0,2613.0,"C-terminal motor kinesin, putative",Tb927.10.14890:mRNA-p1;Tb11.v5.0636.1-p1
293,Tb927.10.380,5.61036641062944,5.959416500214122,2810.0,4235.0,kinetoplast ribosomal PPR-repeat containing protein 5,Tb927.10.380:mRNA-p1;Tb11.v5.0637.1-p1
294,Tb927.5.1230,6.753360130787069,6.802891630028874,5409.0,5807.0,"hypothetical protein, conserved",Tb927.5.1230:mRNA-p1;Tb11.v5.0639.1-p1
295,Tb927.11.6580,4.865335899552287,5.068258516188407,960.0,1195.0,"hypothetical protein, conserved",Tb927.11.6580:mRNA-p1;Tb11.v5.0647.1-p1
296,Tb927.10.2890,9.050531287531907,8.375004449754906,6635.0,6609.0,enolase,Tb927.10.2890:mRNA-p1;Tb11.v5.0650.1-p1
297,Tb11.v5.0651,4.602969664114538,4.7989259378966995,470.0,490.0,"Vps53-like, N-terminal, putative",Tb11.v5.0651.1-p1
298,Tb927.7.3210,5.302153848410242,5.200071920265438,2022.0,1644.0,"Pseudokinase, putative",Tb927.7.3210:mRNA-p1;Tb11.v5.0652.1-p1
299,Tb927.2.830,6.442376518521861,6.888822565765321,4873.0,5912.0,"retrotransposon hot spot protein 1 (RHS1), interrupted",Tb927.2.830:pseudogenic_transcript-p1;Tb11.v5.0655.1-p1
300,Tb11.v5.0663,4.182423572347225,4.901767632131941,67.0,693.0,"hypothetical protein, conserved",Tb11.v5.0663.1-p1
301,Tb927.11.15650,5.558621036082187,5.160683955181603,2649.0,1510.0,terminal uridylyltransferase 4,Tb927.11.15650:mRNA-p1;Tb11.v5.0667.1-p1
